section_id,year,term,prompt_type,comment_text
F2020-ALL,2020,Fall,best,"I liked the professors way of leaving the work up to us, but it did set me back at times."
F2020-ALL,2020,Fall,best,I like how we had a week to do the homeworks and were given a large time slot to complete it.
F2020-ALL,2020,Fall,best,the material and the TAs are good
F2020-ALL,2020,Fall,best,I appreciate how it has a practical use in the job I plan on getting after ocllege.
F2020-ALL,2020,Fall,best,very helpful for major
F2020-ALL,2020,Fall,change,The tests were confusingly worded at some parts which made it hard to answer since I was not fully sure what was being asked
F2020-ALL,2020,Fall,change,Keep it up
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,I would try to trim down the material into just the most essential parts
F2020-ALL,2020,Fall,change,"More organized Canvas site. More efficient lectures. Every week has about 20 hours of content, of which 10 hours isn't necessary.
But it's impossible to tell which is and isn't."
F2020-ALL,2020,Fall,change,I would create more homework assignments so that we could frequently be graded on progress
F2020-ALL,2020,Fall,change,I may increase the discussion room.
F2020-ALL,2020,Fall,change,nothing
F2020-ALL,2020,Fall,change,better communication
F2020-ALL,2020,Fall,change,"I would make the video lectures more concise. They videos were to elongated with made them harder to follow along with and a
little boring."
F2020-ALL,2020,Fall,change,"Nothing, Romulo did great for teaching in a virtual environment"
F2020-ALL,2020,Fall,change,n/a
F2020-ALL,2020,Fall,change,"Make the lecture videos a but shorter. Sometimes there's a lot and they're long so it seems difficult to get through when you have
other classes as well."
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,"I think the course having been instructed via asynchronous learning proved to be the most difficult aspect of it. If possible, I'd have
done synchronous lectures."
F2020-ALL,2020,Fall,change,"I would recommend keeping optional materials perhaps separated from the required videos and files. Sometimes I found it hard to
navigate to find the required links among all the optional links."
F2020-ALL,2020,Fall,change,I wouldn't do anything differently besides exams because there was no backtracking and some questions were very challenging.
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,"I would have included some live sessions, I felt like as a student it was easy to get lost in this course as the schedule changed
around a bit and the lectures were all prerecorded."
F2020-ALL,2020,Fall,change,would allow students to go back on homework and open it for a longe amount of time not just a 7 minute window
F2020-ALL,2020,Fall,change,Hope that it is in person
F2020-ALL,2020,Fall,change,Have in person instruction (not the fault of Romulo)
F2020-ALL,2020,Fall,change,"I would try to lessen the impact of just Homeworks, or Tests that determine your entire course grade and also create more effective
teaching methods other than just posted lecture videos"
F2020-ALL,2020,Fall,change,N/A
F2020-ALL,2020,Fall,change,"The modules section of canvas is very confusing as there are so many different options to pick from. Instead, you need to make
more folders so that we can close tabs that are not needed anymore. Also complementary material should have their own section
so it is less confusing. Finally, some of the wording on the quizzes made me second guess my answers multiple time and would
take a lot longer than needed due to the wording."
F2020-ALL,2020,Fall,change,I would provide more practice problems and review guides.
F2020-ALL,2020,Fall,change,I will add more examples for each question.
F2020-ALL,2020,Fall,change,Not be all online and asynchronous
F2020-ALL,2020,Fall,change,It's already good enough.
F2020-ALL,2020,Fall,change,Maybe get to the point quicker and more clearly
F2020-ALL,2020,Fall,change,"I would probably shorten the lecture videos. Also, I would make the quiz questions more clear."
F2020-ALL,2020,Fall,change,Teach it in person
F2020-ALL,2020,Fall,change,"organize the material better on canvas. Feel free to include complementary learning material but place it in another folder so that it
does not come before the actual required material."
F2020-ALL,2020,Fall,change,"I would not include ""none of the above"" as an answer option on exams, or at least not for every question."
F2020-ALL,2020,Fall,change,Split the lecture material into more modules.
F2020-ALL,2020,Fall,change,sometimes it was hard to stay up to date with all the lecture videos so something to encourage students to stay on track.
F2020-ALL,2020,Fall,change,"I would use the Media Gallery feature to put lecture videos instead of hosting all the videos on Box. I would also include a separate
tab for complimentary material so I can more easily look for lecture material within the Modules section."
F2020-ALL,2020,Fall,change,"No pre recorded lectures. Especially if the instructor keeps the same format. It was extremely confusing starting the week on the day
we have class instead of sunday. Also, no one needs that much complimentary material. sending out a bunch of links is not going
to help. I am positive that most kids did not even watch the instructor's lectures, just waited for the TA's recitations."
F2020-ALL,2020,Fall,change,N/A
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,"THIS CLASS SHOULD NOT BE ASYNCHRONOUS. The uploaded lectures and lack of structure led the professor to upload hours
and hours of lecture content. Live, scheduled lectures should be in place where the professor only provides the needed information.
The class is disorganized and expectations are unclear."
F2020-ALL,2020,Fall,change,"Rather than explaining more than what is needed for each lecture, I would shorten the lecture and teach the students what is
needed."
F2020-ALL,2020,Fall,change,I would make it easier to allow students to privately ask questions related to the material.
F2020-ALL,2020,Fall,change,"Please make this class synchronous (and MIS too!). It's so hard to keep up with the material and learning from videos just isn't the
same as learning during live lectures. Also, the asynchronous videos are way too long to keep up with – I understand wanting to go
into detail but at this point they're impossible to watch. I rely more on the recitation videos and reading the textbook chapters to
understand the class material (which totally works too honestly)"
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,Not as much material and focus on the important lessons in the class. Quality over quantity
F2020-ALL,2020,Fall,change,"If I were teaching this course, I would assign more homework assignment, but that which are more closely spaced out and count
for less of a percentage of the student's total grade. As the class currently stands. One bad homework grade is very punishing."
F2020-ALL,2020,Fall,change,Maybe cut out some of the fat in the lectures
F2020-ALL,2020,Fall,change,I would add one live session on Zoom/Webex a week because work piles up pretty quickly in this class.
F2020-ALL,2020,Fall,change,Would not change
F2020-ALL,2020,Fall,change,"I did not like the asynchronous learning. I wish there were scheduled classes to keep myself accountable for the work. It was very
difficult and stressful without a meeting time."
F2020-ALL,2020,Fall,change,Have live teaching sessions instead of videos
F2020-ALL,2020,Fall,change,Have synchronous lectures in this online format.
F2020-ALL,2020,Fall,change,I'd like it to be in person lol
F2020-ALL,2020,Fall,change,If I were teaching this course I would get rid of the none of the above questions
F2020-ALL,2020,Fall,change,N/A
F2020-ALL,2020,Fall,change,"I would want students to understand the concepts behind the LP algorithms that are taken for granted in this course. The simplex
method is used to solve almost all of the course's problems in Excel and should be understood."
F2020-ALL,2020,Fall,change,"I would make the lecture videos shorter and more concise. The video lectures were often very long and longer than if we were
having a normal in–person class/lecture."
F2020-ALL,2020,Fall,change,I would make longer videos instead of many short videos.
F2020-ALL,2020,Fall,change,I would consider live lectures
F2020-ALL,2020,Fall,change,more homework assignments and grades.
F2020-ALL,2020,Fall,change,"If I was teaching the course, I would focus on having more questions that simulate the homework assignments. The class
problems were usually much different than the homework"
F2020-ALL,2020,Fall,change,I would organize the material better.
F2020-ALL,2020,Fall,change,Lectures are way too dense and long. Also super boring
F2020-ALL,2020,Fall,change,"I think smaller assignments to check our progress would have been more beneficial than our grade being dictated by 4 exams and
a final"
F2020-ALL,2020,Fall,change,"–I think the lecture videos should be condensed a little more so we don't have to watch 10–15 videos each week
–sometimes the questions on the quizzes were worded in a confusing manner"
F2020-ALL,2020,Fall,change,N/A
F2020-ALL,2020,Fall,change,"If I was the professor I would cut it down to 3HW's, I find it useless to just have one HW with one Lecture in it. Also, there were some
ways the TA's completed problems that seemed easier than how the Professor explained it. Maybe the professor can work with
them to see what is easier for the students."
F2020-ALL,2020,Fall,change,nothing
F2020-ALL,2020,Fall,change,"Personally I would try to spread the HW assignments out. I felt like the first one took a while to get to and then it was pretty much
every other week we had one."
F2020-ALL,2020,Fall,change,"Romulo should list the videos and material on Canvas more neatly and grouped in a more organized fashion. It is easy to miss a
video."
F2020-ALL,2020,Fall,change,"My only problem is the laundry list of things placed on the canvas modules section. There are so many files as needed it was quite
overwhelming seeing all of them in one list, if they were organized into sections better I would’ve used the materials more from the start."
F2020-ALL,2020,Fall,change,I would provide more practice problems beforehand to show what material will be covered on each homework.
F2020-ALL,2020,Fall,change,Add more practice problems
F2020-ALL,2020,Fall,change,teach synchronously
F2020-ALL,2020,Fall,change,Make only two videos for each lecture instead of 10 and have one live session per week
F2020-ALL,2020,Fall,change,"Done more assignments, rather than exams"
F2020-ALL,2020,Fall,change,"Something I would do differently is to have fewer links within Canvas. Although I thought it was well organized according to the
lectures, I found that there were many links including complementary material and excel files that were difficult to manage."
F2020-ALL,2020,Fall,change,actually set up zoom or webex calls because it is a hard subject to teach yourself
F2020-ALL,2020,Fall,change,"The only dispute of would have is with the exam and being more clear. I would assume these differences though are because of
you making it from scratch. Reading certain questions to get the full understanding is probably what took the most time."
F2020-ALL,2020,Fall,change,I would offer more videos.
F2020-ALL,2020,Fall,change,Be more organized on Canvas and have TAs use their own canvas course.
F2020-ALL,2020,Fall,change,Possibly make the lecture videos a bit more concise.
F2020-ALL,2020,Fall,change,Organize the modules/chapters better so it was clearly seperated
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,I don’t know I’m not a teacher for this reason.
F2020-ALL,2020,Fall,change,"I would organize the lecture material better. Most professors create modules by week or by lecture, but Professor Romulo put
everything under one module so it was very difficult navigating and finding the specific material that I needed"
F2020-ALL,2020,Fall,change,I would probably try to stick to the syllabus in terms of assigning homework due dates.
F2020-ALL,2020,Fall,change,k
F2020-ALL,2020,Fall,change,actually get on zoom and do your job this class is too hard to not teach it.
F2020-ALL,2020,Fall,change,Shorter lecture videos
F2020-ALL,2020,Fall,change,be more engaged
F2020-ALL,2020,Fall,change,"Canvas was very disorganized and it was hard to follow the course information. The professor also struggled with explaining the
exact reason why we were learning what we were learning and how we would apply the material to our careers."
F2020-ALL,2020,Fall,change,"I understand the virtual environment being a challenge for many, however, I wish this class was synchronous. Some of the lecture
videos were too long in my opinion and made me lose interest sometimes."
F2020-ALL,2020,Fall,change,I would do LIVE classes! It is so much easier to learn in synchronous classes than asynchronous.
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,"Live lecture. This is hard content so it definitely would make more sense to do live so people can ask questions in that moment
rather than on the discussion board."
F2020-ALL,2020,Fall,change,"Keep materials all on one platform (not on Drive, Groupme, Zoom, and Canvas), keep Canvas more organized overall (organized by
week with checklist format?)"
F2020-ALL,2020,Fall,change,"Upload the proper amount of work– Professor Ely would sometimes post 5 hours of material when this is only a 3 credit class. The
subject of this course is so niche and random I have no idea why all business students are required to take it. As a marketing major
I am able to create connections between the finance classes, accounting classes, and economics classes I've taken. However, with
this class I have not once understood why it is important for me to take this class. It felt like a complete waste of time and money. In
addition, Professor Romulo was extremely unhelpful when I reached out to him. He would upload 50 links to Canvas and it would
be extremely difficult to keep track of what we had to complete for the week. When I reached out to him seeing if the Canvas
modules page could be organized better, he shot me down and did nothing. When I asked him for an extension on a quiz because I
had COVID, he did not grant me an extension because ""I wouldn't be able to go back and look at my answers If I did the quiz after
the due date"" and advised me to take the quiz while I was sick with the coronavirus. I hated this class"
F2020-ALL,2020,Fall,change,Probably spread out the assignments more evenly over the course of the semester rather than having it be heavy later on.
F2020-ALL,2020,Fall,change,"Considering the circumstances with Covid, I would not do much differently."
F2020-ALL,2020,Fall,change,Provide lectures that correlated to the homework. The recitations were also very different than the homeworks.
F2020-ALL,2020,Fall,change,Reduce exam difficulty.
F2020-ALL,2020,Fall,change,Drop lowest hw
F2020-ALL,2020,Fall,change,"I would get rid of some of the complementary material to reduce clutter. Or make a seperate folder with the complementary material
provided."
F2020-ALL,2020,Fall,change,"I would have periodically created additional discussions on canvas so that people could find questions more easily rather than
scrolling to the bottom"
F2020-ALL,2020,Fall,change,Make questions Less confusing by adding less “none of the above” options
F2020-ALL,2020,Fall,change,Video announcements were lengthy. I think important announcements should have been posted with just text.
F2020-ALL,2020,Fall,change,I would add in some homework assignemnts so the entire grad eisn't based on just exams
F2020-ALL,2020,Fall,change,Have atleast one synchronous class
F2020-ALL,2020,Fall,change,reduce the reliance on excel as this isn't meant to a serious course and instead focus on concepts
F2020-ALL,2020,Fall,change,more assignments
F2020-ALL,2020,Fall,change,Maybe encourage students to participate more– it's easy to fall behind when class is asynchronous.
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,Do the class live
F2020-ALL,2020,Fall,change,nothing
F2020-ALL,2020,Fall,change,More explanations for excel
F2020-ALL,2020,Fall,change,"I'd post lecture recordings to Canvas rather than Box, as it seems Box sometimes forces him to post a 3–hour lecture in 20–minute
segments, which is kind of a pain to navigate."
F2020-ALL,2020,Fall,change,Maybe have biweekly homework on Pearson or another source so we can keep up on a more regular basis.
F2020-ALL,2020,Fall,change,I would have weekly checkpoints to make sure students were up to date with the weekly material.
F2020-ALL,2020,Fall,change,have a designated meeting time
F2020-ALL,2020,Fall,change,Assign more assignments and tests to gauge how well I'm doing at retaining information.
F2020-ALL,2020,Fall,change,Provided less material in the module section that we were not tested on. Made finding the important slides hard to do
F2020-ALL,2020,Fall,change,I would change the questions on the homework so they
F2020-ALL,2020,Fall,change,I would do problems by hand and split up the videos more to organize
F2020-ALL,2020,Fall,change,"Try to break the class into smaller groups of students and offer hybrid format of synchronous teaching and also asynchronous
practice sessions with the TAs help."
F2020-ALL,2020,Fall,change,I think a synchronous class would have helped motivate me and other students to keep up with the material better.
F2020-ALL,2020,Fall,change,"More organized notes, rewatching lectures and recitations the material was not organized too well."
F2020-ALL,2020,Fall,change,"I would organize the content better on the Canvas site because sometimes it was hard to find things and there were a lot of links
under one lecture. The lectures in terms of time were a lot so I would try to cut it down a little bit."
F2020-ALL,2020,Fall,change,"This course is great. I would think about incorporate a Monte Carlo project for students, most likely extra credit, in which students
will apply the knowledge from the Monte Carlo and Simulation lecture, and conduct their own experiment. It would be interesting to
see what they can do. But, this course and the professor have helped a lot! Thanks!"
F2020-ALL,2020,Fall,change,organize the class material better on canvas
F2020-ALL,2020,Fall,change,nothing
F2020-ALL,2020,Fall,change,"–I disliked the website that held all the viedos (RU App Box?), it crashed often and would just stop in the middle of the video.
Refreshing it does help but I think moving to youtube would be better and changing the privacy setting to ""unlisted"" makes it so it is
unsearchable and not seen to the public. Only people with the link can watch the video"
F2020-ALL,2020,Fall,change,Different folders to make finding files and lectures easier
F2020-ALL,2020,Fall,change,Less homework tests
F2020-ALL,2020,Fall,change,N/A
F2020-ALL,2020,Fall,change,Nothing. great guy
F2020-ALL,2020,Fall,change,n/a
F2020-ALL,2020,Fall,change,i would give study guides or practice questions
F2020-ALL,2020,Fall,change,Attendance should be mandatory
F2020-ALL,2020,Fall,change,I wouldnt make the homeworks so difficult
F2020-ALL,2020,Fall,change,––
F2020-ALL,2020,Fall,change,Shorter lectures
F2020-ALL,2020,Fall,change,Don't do it asynchronously
F2020-ALL,2020,Fall,change,"I did not like how the lectures were released randomly and that each lesson was about 8 parts that were 20–30 minutes each. It
would be easier for the students to assign the lectures on the same day each week."
F2020-ALL,2020,Fall,change,I would organize all the videos (lectures and recitations) in two folders that is easily accessible and provide more practice questions
F2020-ALL,2020,Fall,change,N/A
F2020-ALL,2020,Fall,change,I would like to go over the theory a bit more
F2020-ALL,2020,Fall,change,I would add Hw that are less weighted so we can do well on the heavily weighted four
F2020-ALL,2020,Fall,change,I would provide more videos that demonstrate how to navigate through a problem.
F2020-ALL,2020,Fall,change,The subject matter needs to be communicated better
F2020-ALL,2020,Fall,change,N/A
F2020-ALL,2020,Fall,change,Give more examples of doing problems and more similar problems to the HW and exams
F2020-ALL,2020,Fall,change,"The asynchronous environment really negatively impacted the way I learned and studied the material. Like most people, I just
viewed the lectures/recitations a few days before the exam. The lectures were a bit long – 1 problem took 1 hour to solve. So maybe
shortening them to focus on the main aspects that will be tested on. Also, the exams were not that well–connected to the material.
For example, the 2nd homework had some problems that either were not fully covered or not covered at all. For this exam, all the
lectures and videos focused on using excel where the exam did not use excel really. Also, the learning curve is a bit high for
someone who struggled with Calc 1 and stats and I never really used excel before so it was a lot for me to learn and relearn. This
caused me a bit of stress while studying for exams as well because I always felt somewhat behind. I understand that some exam
questions were conceptual but the lectures were not really that conceptual so he could definitely go over those concepts a lot more.
Also, exam questions could be a lot more clearer in terms of wording."
F2020-ALL,2020,Fall,change,I would set due dates clearly on the syllabus instead of giving a range of dates.
F2020-ALL,2020,Fall,change,"more chances for grades, LIVE LECTURES"
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,"I would make things a little more interactive. I get things are online and that tough to accommodate but it was hard to understand
concepts"
F2020-ALL,2020,Fall,change,Nothing
F2020-ALL,2020,Fall,change,I wouldn’t change anything
F2020-ALL,2020,Fall,change,"maybe make homework a little easier, i felt that it was a little too difficult and mainly based on the hardest of the examples we saw"
F2020-ALL,2020,Fall,change,teach more and provide more materials and helps
F2020-ALL,2020,Fall,change,No answer choice for none of the above on quizzes
F2020-ALL,2020,Fall,change,"I would have some office hours to go over some problems that are similar with the exams. Have more communication between the
TAs and teacher."
F2020-ALL,2020,Fall,change,"Nothing,"
F2020-ALL,2020,Fall,change,no
F2020-ALL,2020,Fall,change,I would have weekly mandatory sessions to make sure everyone is on track.
F2020-ALL,2020,Fall,change,N/A
F2020-ALL,2020,Fall,change,"Maybe have some small easy quizzes in between each big HW assignment, so the students won't feel scared about messing up
the HW and actually test their knowledge before the big grades"
F2020-ALL,2020,Fall,change,I would do nothing diffrently.
F2020-ALL,2020,Fall,change,taught in person
F2020-ALL,2020,Fall,growth,"He seems to genuinely want to help students so it makes it motivating to want to do better since the resources are there if you need
them"
F2020-ALL,2020,Fall,growth,"Maybe a little bit less ""plug and chug"""
F2020-ALL,2020,Fall,growth,"good professor, definitely don't fire him"
F2020-ALL,2020,Fall,growth,Encouragement.
F2020-ALL,2020,Fall,growth,he was very understanding
F2020-ALL,2020,Fall,growth,n/a
F2020-ALL,2020,Fall,growth,The professor is very nice and throughly explains each topic to the best of his ability.
F2020-ALL,2020,Fall,growth,"His enthusiasm, and his helpful, responsive TAs."
F2020-ALL,2020,Fall,growth,The lectures video
F2020-ALL,2020,Fall,growth,"Professor Ely gave us a multitude of resources to learn from and was readily available for help when needed. Really helped me
learn a great deal in this class."
F2020-ALL,2020,Fall,growth,Prof Ely's timely video messages and emails help me tremendously to learn linear programming.
F2020-ALL,2020,Fall,growth,His lecture videos were very in depth.
F2020-ALL,2020,Fall,growth,General Engagement with the subject – hard to encourage over online learning
F2020-ALL,2020,Fall,growth,He has given students plenty of resources to succeed
F2020-ALL,2020,Fall,growth,He actively posts announcement and homework in an organized manner to eliminate additional stress.
F2020-ALL,2020,Fall,growth,"Being able to choose between virtual recitation or video recitation was very helpful as I had more options to pick from when
attending."
F2020-ALL,2020,Fall,growth,Professor explains the details very well
F2020-ALL,2020,Fall,growth,This class shouldn’t be asynchronous. I’m just teaching myself everything.
F2020-ALL,2020,Fall,growth,His course is clear and helpful.
F2020-ALL,2020,Fall,growth,Used excel a lot which is a important tool
F2020-ALL,2020,Fall,growth,"Before taking ops management I didn't think I would like the subject, but it became more interesting as I learned more"
F2020-ALL,2020,Fall,growth,Just better organization of the materials and the syllabus. Dates were changed a lot for homework’s.
F2020-ALL,2020,Fall,growth,Lectures were very enthusiastic about the subject.
F2020-ALL,2020,Fall,growth,The professor was enthusiastic while going through lectures and course materials.
F2020-ALL,2020,Fall,growth,"The disorganization of the Canvas page and the lecture videos made it hard for me to learn because I had to dig through dozens of
links to find the correct problem link. This also occurred for the lecture videos since lectures would sometimes inexplicably be split
into 8 different videos which makes them hard to watch and go back to reference when studying."
F2020-ALL,2020,Fall,growth,He has been very helpful and always responsive to questions.
F2020-ALL,2020,Fall,growth,Very great professor
F2020-ALL,2020,Fall,growth,"This course challenged my understanding of how to use excel and solve complicated business problems. This semester has been
a challenge because the classes overall are much more difficult than at my previous school and the level of difficulty requires me to
study more than I had to at my previous school."
F2020-ALL,2020,Fall,growth,I learned much more about Excel which is a very useful tool.
F2020-ALL,2020,Fall,growth,Lots of detail!
F2020-ALL,2020,Fall,growth,There was a lot of material to learn in a very short period of time
F2020-ALL,2020,Fall,growth,"This course was challenging for me, but the instructor's flexibility and emphasis on learning skills encouraged me greatly to spend
extra time mastering the material."
F2020-ALL,2020,Fall,growth,"A lot of people didn't like his lectures, I loved them. He did a good job bringing relevant examples to the content being learned"
F2020-ALL,2020,Fall,growth,"I have not had any interactions with the professor himself due to the online mode of instruction but reading through the professor's
responses on the discussion forum, I can tell he is dedicated to the betterment of his students."
F2020-ALL,2020,Fall,growth,The professor made himself very available to speak to and ask for help.
F2020-ALL,2020,Fall,growth,he was interested in the material and had helpful resources like the Teacher Assistance
F2020-ALL,2020,Fall,growth,His videos were excellent and easy to understand
F2020-ALL,2020,Fall,growth,He also responded to any questions in a very kind and helpful manner.
F2020-ALL,2020,Fall,growth,"Professor Romulo was good at communicating the goals for each student for the course. He made clear what was necessary to
succeed in the course"
F2020-ALL,2020,Fall,growth,N/A
F2020-ALL,2020,Fall,growth,"Professor Ely provided ample practice questions to prepare us for each section exam. Exam questions were not computationally
difficult but instead focused on conceptual understanding."
F2020-ALL,2020,Fall,growth,"He tells you from the beginning of the course that it is okay to fail, just as long as you learn from it. This is just such great advice as I
always strive to be perfect and get the best grades possible."
F2020-ALL,2020,Fall,growth,The course recordings were thorough and detailed.
F2020-ALL,2020,Fall,growth,He made the course interesting and relatable which resulted in more interaction and awareness of the material being taught.
F2020-ALL,2020,Fall,growth,"He is really nice and fair, great professor"
F2020-ALL,2020,Fall,growth,Helped me with operations management
F2020-ALL,2020,Fall,growth,"This class has allowed me to gain confidence in excel in a way that I think will benefit me in the future. I have also been able to work
on my critical thinking skills."
F2020-ALL,2020,Fall,growth,My skills in excel have improved which will certainly help me going forward.
F2020-ALL,2020,Fall,growth,"He often connects lecture material to real–life examples, so I have been able to apply linear programming to my own field of
marketing."
F2020-ALL,2020,Fall,growth,Ely has listened to all students issues and has been very understanding in this new class room experience.
F2020-ALL,2020,Fall,growth,Giving us multiple streams of content and people to go to when having questions encourages us to learn.
F2020-ALL,2020,Fall,growth,I got to learn how to think more critically and analytically
F2020-ALL,2020,Fall,growth,He forced me to think outside the box and not be a robot to answering the same questions over and over
F2020-ALL,2020,Fall,growth,He makes sure all his students understand the material and answers our questions when we don’t
F2020-ALL,2020,Fall,growth,It allowed me to gain a better understanding of Excel and how to use Excel for real life scenarios
F2020-ALL,2020,Fall,growth,Made me really apply my skills I learned from the notes to use on the homework.
F2020-ALL,2020,Fall,growth,Challenging course especially with online lectures.
F2020-ALL,2020,Fall,growth,He adds a lot of complementary material that is interesting to learn about as it involves real world examples often.
F2020-ALL,2020,Fall,growth,njkn
F2020-ALL,2020,Fall,growth,Good as is. Maybe shorter lecture videos they are really long.
F2020-ALL,2020,Fall,growth,the material
F2020-ALL,2020,Fall,growth,"He is so excited and passionate about the material, it is amazing. The math itself was not new to me, but the method of thinking
was very interesting."
F2020-ALL,2020,Fall,growth,helpful lectures and consistent homework
F2020-ALL,2020,Fall,growth,"Professor Romulo did a great job of asking questions in assignments that were challenging, but in the best ways possible
considering the foundation of course content had already learned."
F2020-ALL,2020,Fall,growth,"Please get lowest grade dropped, extremely difficult taking online"
F2020-ALL,2020,Fall,growth,"Professor Ely encouraged the growth of all students within and outside this course. He encouraged students to learn from their
mistakes and keep growing their knowledge."
F2020-ALL,2020,Fall,growth,"Professor Ely was always willing to respond to student questions and did so right away. He was willing to admit any mistakes and
make any necessary changes"
F2020-ALL,2020,Fall,growth,"I think this is a very difficult to teach via online, however the TA's specifically Sapan were extremely helpful and were almost like
Romulo's ""right hand man"""
F2020-ALL,2020,Fall,growth,"His recorded lectures take way too long to the point that whatever content he had been teaching is lost in the void due to a lack of
brevity."
F2020-ALL,2020,Fall,growth,n/a
F2020-ALL,2020,Fall,growth,"I could tell that the Professor was very passionate in his teachings because he went above and beyond just the minimum; for
example, by providing a handful of additional supplements."
F2020-ALL,2020,Fall,growth,"I found it a bit difficult to take a asynchronous class, but Romulo was very descriptive in his videos"
F2020-ALL,2020,Fall,growth,operations management
F2020-ALL,2020,Fall,growth,He has encouraged us to work through difficult problems and to think outside of the box.
F2020-ALL,2020,Fall,growth,The course not meeting at all besides recitation was quite difficult
F2020-ALL,2020,Fall,growth,He clearly explains the material
F2020-ALL,2020,Fall,growth,Professor Ely does a good job explaining concepts.
F2020-ALL,2020,Fall,growth,"This course helped me to apply my calculus and math skills to model different scenarios in maximizing profits and minimizing
costs etc in linear and non–linear problems and situations. Introduced an understanding of the importance of modeling in decision
making."
F2020-ALL,2020,Fall,growth,"Very respectful, lenient and overall good teacher"
F2020-ALL,2020,Fall,growth,I learned a lot about how to use Excel and different topics regarding operations management that I did not know before.
F2020-ALL,2020,Fall,growth,He has helped me understand underlying concepts rather than just teaching us the process.
F2020-ALL,2020,Fall,growth,"I think the professor’s positive attitude and deep understanding of the concepts helped me understand them very well. He took his
time to explain every detail and repeated it to reinforce important concepts, which was very helpful."
F2020-ALL,2020,Fall,growth,"I enjoyed the class all over. I enjoyed integer programming quite a bit. It's interesting to see so much math and excel used in the
business world. I am grateful to the professor, TAs, and RBS for providing a great class."
F2020-ALL,2020,Fall,growth,He added a vast amount of complementary material to help students understand the lessons and subjects.
F2020-ALL,2020,Fall,growth,Great!
F2020-ALL,2020,Fall,growth,Very nice professor who is timely and gives enough notice.
F2020-ALL,2020,Fall,growth,"The homework were amazing practice and I appreciated how if the wording was strange or could be interpreted multiple ways,
Professor Ely was accommodating. I also have a very busy schedule, so I appreciated the time span the homeworks were available
in, so I could plan accordingly."
F2020-ALL,2020,Fall,growth,"I like how professor Neves always announced the quizzes/homework assignments ahead of time and gave us ample time to do
them in order to best accommodate our schedules. I appreciated this since the online learning environment has been very hectic
and stressful."
F2020-ALL,2020,Fall,growth,Professor Ely was extremely responsive and made sure we had all the resources at our disposal to get the most out of the course.
F2020-ALL,2020,Fall,growth,"Talk about a guy who is genuinely passionate about both engaging with his students and about the material itself. Could not ask for
a better professor"
F2020-ALL,2020,Fall,growth,n/a
F2020-ALL,2020,Fall,growth,"he was always so welcoming and understanding during office hours. despite the remote instruction, he taught this class very well
to students despite the complexity of the subject matter"
F2020-ALL,2020,Fall,growth,Attendance should have been mandatory or worth extra points for incentivization
F2020-ALL,2020,Fall,growth,none
F2020-ALL,2020,Fall,growth,–
F2020-ALL,2020,Fall,growth,Can announce thing through posts not always 10 minute videos
F2020-ALL,2020,Fall,growth,"Have more assignments due throughout, instead of having only 4, so there is consistency and understanding"
F2020-ALL,2020,Fall,growth,"Towards the beginning of the semester, I liked how he explained how to prepare for the homework assignments."
F2020-ALL,2020,Fall,growth,"Rather than sending out written announcements, he send video announcement that were very thorough and brought back a bit of
normalcy to online learning."
F2020-ALL,2020,Fall,growth,I believe that the examples given were very well picked as they apply to interests of many business school students.
F2020-ALL,2020,Fall,growth,I would thank Professor Ely for always keeping a positive attitude throughout the semester.
F2020-ALL,2020,Fall,growth,He has generated interest in the use of technology to solve business problems.
F2020-ALL,2020,Fall,growth,Great Professor.
F2020-ALL,2020,Fall,growth,"Made me learn how to use Excel more and become a bit more confident in it and value the TA resources. The exams made me
focus more and study harder."
F2020-ALL,2020,Fall,growth,Just make a different module for every lecture. So student doesn't have to scroll down every time.
F2020-ALL,2020,Fall,growth,"I liked how Professor Ely explained many concepts and nuances in his course videos clearly and thoroughly. It allowed me to have a
better understanding of the material in the course."
F2020-ALL,2020,Fall,growth,Very helpful
F2020-ALL,2020,Fall,growth,He gave us extra material in case we wanted to go deeper on the subject we were learning
F2020-ALL,2020,Fall,growth,He made me interested in the material and provided several resources that made it easy to understand.
F2020-ALL,2020,Fall,growth,Professor was cool and did a great job allowing us to take advantage of online format and flexibility
F2020-ALL,2020,Fall,growth,The grading rule is extremely horrible
F2020-ALL,2020,Fall,growth,It has not brought any intellectual growth.
F2020-ALL,2020,Fall,growth,"the man, simple"
F2020-ALL,2020,Fall,growth,"My professor’a detailed videos were very well put together and organized so that online classes were easier to take and
understand."
F2020-ALL,2020,Fall,growth,"His teaching is clear and organized, and I like it that way"
F2020-ALL,2020,Fall,growth,He provided lots of content to further our understanding of concepts.
F2020-ALL,2020,Fall,other,"This course is very problem intensive, with too many examples to keep track of"
